,Candidate Name,Committee Name,Contributor Type,Date of Receipt,Amount,Year,Office
963,Brianne Nadeau ,Brianne for DC,Individual,3/4/2014,35,2014.0,Council Ward 1
964,Brianne Nadeau ,Brianne for DC,Individual,3/3/2014,2,2014.0,Council Ward 1
965,Brianne Nadeau ,Brianne for DC,Individual,3/4/2014,5,2014.0,Council Ward 1
966,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,1,2014.0,Council Ward 1
967,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,25,2014.0,Council Ward 1
968,Brianne Nadeau ,Brianne for DC,Individual,9/9/2013,1,2014.0,Council Ward 1
969,Brianne Nadeau ,Brianne for DC,Business,10/9/2013,1,2014.0,Council Ward 1
970,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,2,2014.0,Council Ward 1
971,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,36,2014.0,Council Ward 1
972,Brianne Nadeau ,Brianne for DC,Individual,10/8/2013,5,2014.0,Council Ward 1
973,Brianne Nadeau ,Brianne for DC,Individual,12/10/2013,5,2014.0,Council Ward 1
974,Brianne Nadeau ,Brianne for DC,Individual,3/10/2014,35,2014.0,Council Ward 1
975,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,25,2014.0,Council Ward 1
976,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,1,2014.0,Council Ward 1
977,Brianne Nadeau ,Brianne for DC,Individual,10/5/2013,25,2014.0,Council Ward 1
978,Brianne Nadeau ,Brianne for DC,Individual,10/1/2013,5,2014.0,Council Ward 1
979,Brianne Nadeau ,Brianne for DC,Individual,10/1/2013,25,2014.0,Council Ward 1
980,Brianne Nadeau ,Brianne for DC,Individual,9/25/2013,1,2014.0,Council Ward 1
981,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,33,2014.0,Council Ward 1
982,Brianne Nadeau ,Brianne for DC,Individual,12/9/2013,25,2014.0,Council Ward 1
983,Brianne Nadeau ,Brianne for DC,Individual,12/9/2013,15,2014.0,Council Ward 1
984,Brianne Nadeau ,Brianne for DC,Individual,10/3/2013,1,2014.0,Council Ward 1
985,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,5,2014.0,Council Ward 1
986,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,1,2014.0,Council Ward 1
987,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,5,2014.0,Council Ward 1
988,Brianne Nadeau ,Brianne for DC,Individual,10/8/2013,1,2014.0,Council Ward 1
989,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,25,2014.0,Council Ward 1
990,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,33,2014.0,Council Ward 1
991,Brianne Nadeau ,Brianne for DC,Individual,9/9/2013,5,2014.0,Council Ward 1
992,Brianne Nadeau ,Brianne for DC,Individual,10/7/2013,1,2014.0,Council Ward 1
993,Brianne Nadeau ,Brianne for DC,Individual,9/19/2013,5,2014.0,Council Ward 1
994,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,25,2014.0,Council Ward 1
995,Brianne Nadeau ,Brianne for DC,Individual,9/18/2013,1,2014.0,Council Ward 1
996,Brianne Nadeau ,Brianne for DC,Individual,9/25/2013,25,2014.0,Council Ward 1
997,Brianne Nadeau ,Brianne for DC,Individual,9/23/2013,1,2014.0,Council Ward 1
998,Brianne Nadeau ,Brianne for DC,Individual,9/30/2013,25,2014.0,Council Ward 1
999,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,25,2014.0,Council Ward 1
1000,Brianne Nadeau ,Brianne for DC,Individual,9/17/2013,72,2014.0,Council Ward 1
1001,Brianne Nadeau ,Brianne for DC,Individual,10/8/2013,5,2014.0,Council Ward 1
1002,Brianne Nadeau ,Brianne for DC,Individual,12/10/2013,25,2014.0,Council Ward 1
1003,Brianne Nadeau ,Brianne for DC,Individual,8/11/2013,5,2014.0,Council Ward 1
1004,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,35,2014.0,Council Ward 1
1005,Brianne Nadeau ,Brianne for DC,Individual,10/1/2013,2,2014.0,Council Ward 1
1006,Brianne Nadeau ,Brianne for DC,Individual,11/1/2013,2,2014.0,Council Ward 1
1007,Brianne Nadeau ,Brianne for DC,Individual,10/8/2013,33,2014.0,Council Ward 1
1008,Brianne Nadeau ,Brianne for DC,Individual,10/8/2013,2,2014.0,Council Ward 1
1009,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,25,2014.0,Council Ward 1
1010,Brianne Nadeau ,Brianne for DC,Individual,12/10/2013,25,2014.0,Council Ward 1
1011,Brianne Nadeau ,Brianne for DC,Individual,9/30/2013,5,2014.0,Council Ward 1
1012,Brianne Nadeau ,Brianne for DC,Individual,9/26/2013,5,2014.0,Council Ward 1
1013,Brianne Nadeau ,Brianne for DC,Individual,9/17/2013,2,2014.0,Council Ward 1
1014,Brianne Nadeau ,Brianne for DC,Individual,12/2/2013,2,2014.0,Council Ward 1
1015,Brianne Nadeau ,Brianne for DC,Individual,9/23/2013,25,2014.0,Council Ward 1
1016,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,10.33,2014.0,Council Ward 1
1017,Brianne Nadeau ,Brianne for DC,Individual,10/4/2013,52,2014.0,Council Ward 1
1018,Brianne Nadeau ,Brianne for DC,Individual,12/10/2013,36,2014.0,Council Ward 1
1019,Brianne Nadeau ,Brianne for DC,Individual,10/7/2013,33,2014.0,Council Ward 1
1020,Brianne Nadeau ,Brianne for DC,Individual,9/1/2013,1,2014.0,Council Ward 1
1021,Brianne Nadeau ,Brianne for DC,Individual,10/21/2013,15,2014.0,Council Ward 1
1022,Brianne Nadeau ,Brianne for DC,Individual,12/10/2013,35,2014.0,Council Ward 1
1023,Brianne Nadeau ,Brianne for DC,Individual,9/25/2013,2,2014.0,Council Ward 1
1024,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,2,2014.0,Council Ward 1
1025,Brianne Nadeau ,Brianne for DC,Individual,9/22/2013,2,2014.0,Council Ward 1
1026,Brianne Nadeau ,Brianne for DC,Individual,10/8/2013,33,2014.0,Council Ward 1
1027,Brianne Nadeau ,Brianne for DC,Individual,10/8/2013,35,2014.0,Council Ward 1
1028,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,5,2014.0,Council Ward 1
1029,Brianne Nadeau ,Brianne for DC,Individual,10/8/2013,129.87,2014.0,Council Ward 1
1030,Brianne Nadeau ,Brianne for DC,Individual,10/8/2013,70.13,2014.0,Council Ward 1
1031,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,5,2014.0,Council Ward 1
1032,Brianne Nadeau ,Brianne for DC,Individual,10/7/2013,33,2014.0,Council Ward 1
1033,Brianne Nadeau ,Brianne for DC,Individual,1/23/2014,5,2014.0,Council Ward 1
1034,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,1,2014.0,Council Ward 1
1035,Brianne Nadeau ,Brianne for DC,Individual,12/3/2013,1,2014.0,Council Ward 1
1036,Brianne Nadeau ,Brianne for DC,Individual,10/7/2013,5,2014.0,Council Ward 1
1037,Brianne Nadeau ,Brianne for DC,Individual,9/25/2013,9,2014.0,Council Ward 1
1038,Brianne Nadeau ,Brianne for DC,Individual,12/9/2013,75,2014.0,Council Ward 1
1039,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,5,2014.0,Council Ward 1
1040,Brianne Nadeau ,Brianne for DC,Individual,9/22/2013,15,2014.0,Council Ward 1
1041,Brianne Nadeau ,Brianne for DC,Individual,11/22/2013,15,2014.0,Council Ward 1
1042,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,2,2014.0,Council Ward 1
1043,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,8,2014.0,Council Ward 1
1044,Brianne Nadeau ,Brianne for DC,Individual,10/8/2013,33,2014.0,Council Ward 1
1045,Brianne Nadeau ,Brianne for DC,Individual,10/1/2013,6,2014.0,Council Ward 1
1046,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,1,2014.0,Council Ward 1
1047,Brianne Nadeau ,Brianne for DC,Individual,9/25/2013,1,2014.0,Council Ward 1
1048,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,35,2014.0,Council Ward 1
1049,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,25,2014.0,Council Ward 1
1050,Brianne Nadeau ,Brianne for DC,Individual,12/6/2013,25,2014.0,Council Ward 1
1051,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,5,2014.0,Council Ward 1
1052,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,33,2014.0,Council Ward 1
1053,Brianne Nadeau ,Brianne for DC,Individual,9/20/2013,5,2014.0,Council Ward 1
1054,Brianne Nadeau ,Brianne for DC,Individual,10/3/2013,5,2014.0,Council Ward 1
1055,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,1,2014.0,Council Ward 1
1056,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,45,2014.0,Council Ward 1
1057,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,33,2014.0,Council Ward 1
1058,Brianne Nadeau ,Brianne for DC,Individual,11/10/2013,33,2014.0,Council Ward 1
1059,Brianne Nadeau ,Brianne for DC,Individual,11/10/2013,33,2014.0,Council Ward 1
1060,Brianne Nadeau ,Brianne for DC,Individual,1/10/2014,33,2014.0,Council Ward 1
1061,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,5,2014.0,Council Ward 1
1062,Brianne Nadeau ,Brianne for DC,Individual,10/3/2013,5,2014.0,Council Ward 1
1063,Brianne Nadeau ,Brianne for DC,Individual,9/30/2013,5,2014.0,Council Ward 1
1064,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,5,2014.0,Council Ward 1
1065,Brianne Nadeau ,Brianne for DC,Individual,10/7/2013,1,2014.0,Council Ward 1
1066,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,33,2014.0,Council Ward 1
1067,Brianne Nadeau ,Brianne for DC,Individual,9/30/2013,36,2014.0,Council Ward 1
1068,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,33,2014.0,Council Ward 1
1069,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,35,2014.0,Council Ward 1
1070,Brianne Nadeau ,Brianne for DC,Individual,9/30/2013,2,2014.0,Council Ward 1
1071,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,35,2014.0,Council Ward 1
1072,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,5,2014.0,Council Ward 1
1073,Brianne Nadeau ,Brianne for DC,Individual,10/6/2013,1,2014.0,Council Ward 1
1074,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,2,2014.0,Council Ward 1
1075,Brianne Nadeau ,Brianne for DC,Individual,10/8/2013,25,2014.0,Council Ward 1
1076,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,35,2014.0,Council Ward 1
1077,Brianne Nadeau ,Brianne for DC,Individual,9/26/2013,1,2014.0,Council Ward 1
1078,Brianne Nadeau ,Brianne for DC,Individual,10/2/2013,5,2014.0,Council Ward 1
1079,Brianne Nadeau ,Brianne for DC,Individual,10/8/2013,2,2014.0,Council Ward 1
1080,Brianne Nadeau ,Brianne for DC,Individual,10/7/2013,5,2014.0,Council Ward 1
1081,Brianne Nadeau ,Brianne for DC,Individual,11/11/2013,1,2014.0,Council Ward 1
1082,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,1,2014.0,Council Ward 1
1083,Brianne Nadeau ,Brianne for DC,Individual,10/7/2013,1,2014.0,Council Ward 1
1084,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,5,2014.0,Council Ward 1
1085,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,1,2014.0,Council Ward 1
1086,Brianne Nadeau ,Brianne for DC,Individual,12/2/2013,2,2014.0,Council Ward 1
1087,Brianne Nadeau ,Brianne for DC,Individual,10/1/2013,5,2014.0,Council Ward 1
1088,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,9,2014.0,Council Ward 1
1089,Brianne Nadeau ,Brianne for DC,Individual,10/8/2013,35,2014.0,Council Ward 1
1090,Brianne Nadeau ,Brianne for DC,Individual,9/15/2013,25,2014.0,Council Ward 1
1091,Brianne Nadeau ,Brianne for DC,Individual,9/15/2013,2,2014.0,Council Ward 1
1092,Brianne Nadeau ,Brianne for DC,Individual,9/9/2013,3,2014.0,Council Ward 1
1093,Brianne Nadeau ,Brianne for DC,Individual,10/7/2013,5,2014.0,Council Ward 1
1094,Brianne Nadeau ,Brianne for DC,Individual,9/11/2013,1,2014.0,Council Ward 1
1095,Brianne Nadeau ,Brianne for DC,Individual,9/11/2013,1,2014.0,Council Ward 1
1096,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,1,2014.0,Council Ward 1
1097,Brianne Nadeau ,Brianne for DC,Individual,10/4/2013,35,2014.0,Council Ward 1
1098,Brianne Nadeau ,Brianne for DC,Individual,10/8/2013,25,2014.0,Council Ward 1
1099,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,25,2014.0,Council Ward 1
1100,Brianne Nadeau ,Brianne for DC,Individual,12/10/2013,25,2014.0,Council Ward 1
1101,Brianne Nadeau ,Brianne for DC,Individual,11/9/2013,2,2014.0,Council Ward 1
1102,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,2,2014.0,Council Ward 1
1103,Brianne Nadeau ,Brianne for DC,Individual,3/7/2014,2,2014.0,Council Ward 1
1104,Brianne Nadeau ,Brianne for DC,Individual,9/30/2013,25,2014.0,Council Ward 1
1105,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,5,2014.0,Council Ward 1
1106,Brianne Nadeau ,Brianne for DC,Individual,10/6/2013,5,2014.0,Council Ward 1
1107,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,25,2014.0,Council Ward 1
1108,Brianne Nadeau ,Brianne for DC,Individual,10/9/2013,25,2014.0,Council Ward 1
1109,Brianne Nadeau ,Brianne for DC,Individual,10/10/2013,25,2014.0,Council Ward 1
1110,Brianne Nadeau ,Brianne for DC,Individual,11/17/2013,1,2014.0,Council Ward 1
1111,Brianne Nadeau ,Brianne for DC,Individual,10/30/2013,25,2014.0,Council Ward 1
1112,Brianne Nadeau ,Brianne for DC,Individual,11/3/2013,5,2014.0,Council Ward 1
1113,Brianne Nadeau ,Brianne for DC,Individual,11/13/2013,2,2014.0,Council Ward 1
1114,Brianne Nadeau ,Brianne for DC,Individual,11/3/2013,3,2014.0,Council Ward 1
1115,Brianne Nadeau ,Brianne for DC,Individual,11/3/2013,3,2014.0,Council Ward 1
1116,Brianne Nadeau ,Brianne for DC,Individual,12/9/2013,4,2014.0,Council Ward 1
1117,Brianne Nadeau ,Brianne for DC,Individual,12/7/2013,25,2014.0,Council Ward 1
1118,Brianne Nadeau ,Brianne for DC,Individual,10/26/2013,2,2014.0,Council Ward 1
1119,Brianne Nadeau ,Brianne for DC,Individual,12/9/2013,2,2014.0,Council Ward 1
1120,Brianne Nadeau ,Brianne for DC,Individual,11/13/2013,1,2014.0,Council Ward 1
1121,Brianne Nadeau ,Brianne for DC,Individual,11/13/2013,5,2014.0,Council Ward 1
1122,Brianne Nadeau ,Brianne for DC,Individual,10/11/2013,25,2014.0,Council Ward 1
1123,Brianne Nadeau ,Brianne for DC,Individual,10/31/2013,25,2014.0,Council Ward 1
1124,Brianne Nadeau ,Brianne for DC,Individual,12/2/2013,2,2014.0,Council Ward 1
1125,Brianne Nadeau ,Brianne for DC,Individual,11/19/2013,3,2014.0,Council Ward 1
1126,Brianne Nadeau ,Brianne for DC,Individual,10/28/2013,5,2014.0,Council Ward 1
1127,Brianne Nadeau ,Brianne for DC,Individual,12/10/2013,73,2014.0,Council Ward 1
1128,Brianne Nadeau ,Brianne for DC,Individual,12/9/2013,2,2014.0,Council Ward 1
1129,Brianne Nadeau ,Brianne for DC,Individual,12/9/2013,2,2014.0,Council Ward 1
1130,Brianne Nadeau ,Brianne for DC,Individual,11/19/2013,5,2014.0,Council Ward 1
1131,Brianne Nadeau ,Brianne for DC,Individual,11/11/2013,1,2014.0,Council Ward 1
1132,Brianne Nadeau ,Brianne for DC,Individual,11/27/2013,2,2014.0,Council Ward 1
1133,Brianne Nadeau ,Brianne for DC,Individual,5/16/2013,5,2014.0,Council Ward 1
1134,Brianne Nadeau ,Brianne for DC,Individual,1/10/2013,1,2014.0,Council Ward 1
1135,Brianne Nadeau ,Brianne for DC,Individual,3/24/2014,75,2014.0,Council Ward 1
1136,Brianne Nadeau ,Brianne for DC,Individual,1/30/2014,25,2014.0,Council Ward 1
1137,Brianne Nadeau ,Brianne for DC,Individual,3/1/2014,2,2014.0,Council Ward 1
1138,Brianne Nadeau ,Brianne for DC,Individual,12/31/2012,25,2014.0,Council Ward 1
1139,Brianne Nadeau ,Brianne for DC,Individual,12/13/2012,25,2014.0,Council Ward 1
1140,Brianne Nadeau ,Brianne for DC,Individual,12/14/2012,25,2014.0,Council Ward 1
1141,Brianne Nadeau ,Brianne for DC,Individual,12/15/2012,5,2014.0,Council Ward 1
1142,Brianne Nadeau ,Brianne for DC,Individual,12/15/2012,5,2014.0,Council Ward 1
1143,Brianne Nadeau ,Brianne for DC,Individual,12/16/2012,49.99,2014.0,Council Ward 1
1144,Brianne Nadeau ,Brianne for DC,Individual,12/17/2012,5,2014.0,Council Ward 1
1145,Brianne Nadeau ,Brianne for DC,Individual,12/2/2013,1,2014.0,Council Ward 1
1146,Brianne Nadeau ,Brianne for DC,Individual,12/19/2012,5,2014.0,Council Ward 1
1147,Brianne Nadeau ,Brianne for DC,Business,12/26/2012,1,2014.0,Council Ward 1
1148,Brianne Nadeau ,Brianne for DC,Individual,12/26/2012,25,2014.0,Council Ward 1
1149,Brianne Nadeau ,Brianne for DC,Individual,12/27/2012,25,2014.0,Council Ward 1
1150,Brianne Nadeau ,Brianne for DC,Individual,12/31/2012,25,2014.0,Council Ward 1
1151,Brianne Nadeau ,Brianne for DC,Individual,12/31/2012,25,2014.0,Council Ward 1
1152,Brianne Nadeau ,Brianne for DC,Individual,1/23/2013,26,2014.0,Council Ward 1
1153,Brianne Nadeau ,Brianne for DC,Individual,12/10/2013,57,2014.0,Council Ward 1
1154,Brianne Nadeau ,Brianne for DC,Individual,12/31/2012,5,2014.0,Council Ward 1
1155,Brianne Nadeau ,Brianne for DC,Individual,12/31/2012,5,2014.0,Council Ward 1
1156,Brianne Nadeau ,Brianne for DC,Individual,12/31/2012,25,2014.0,Council Ward 1
1157,Brianne Nadeau ,Brianne for DC,Individual,12/31/2012,25,2014.0,Council Ward 1
1158,Brianne Nadeau ,Brianne for DC,Individual,11/5/2013,25,2014.0,Council Ward 1
1159,Brianne Nadeau ,Brianne for DC,Individual,12/31/2012,1,2014.0,Council Ward 1
1160,Brianne Nadeau ,Brianne for DC,Individual,12/31/2012,25,2014.0,Council Ward 1
1161,Brianne Nadeau ,Brianne for DC,Individual,1/1/2013,5,2014.0,Council Ward 1
1162,Brianne Nadeau ,Brianne for DC,Individual,1/2/2013,25,2014.0,Council Ward 1
1163,Brianne Nadeau ,Brianne for DC,Individual,1/2/2013,36,2014.0,Council Ward 1
1164,Brianne Nadeau ,Brianne for DC,Individual,1/3/2013,25,2014.0,Council Ward 1
1165,Brianne Nadeau ,Brianne for DC,Individual,1/4/2013,1,2014.0,Council Ward 1
1166,Brianne Nadeau ,Brianne for DC,Individual,1/6/2013,5,2014.0,Council Ward 1
1167,Brianne Nadeau ,Brianne for DC,Individual,1/9/2013,1,2014.0,Council Ward 1
1168,Brianne Nadeau ,Brianne for DC,Individual,1/11/2013,5,2014.0,Council Ward 1
1169,Brianne Nadeau ,Brianne for DC,Individual,1/11/2013,1,2014.0,Council Ward 1
1170,Brianne Nadeau ,Brianne for DC,Individual,1/15/2013,1,2014.0,Council Ward 1
1171,Brianne Nadeau ,Brianne for DC,Individual,10/11/2013,2,2014.0,Council Ward 1
1172,Brianne Nadeau ,Brianne for DC,Individual,11/11/2013,2,2014.0,Council Ward 1
1173,Brianne Nadeau ,Brianne for DC,Individual,1/17/2013,25,2014.0,Council Ward 1
1174,Brianne Nadeau ,Brianne for DC,Individual,1/17/2013,15,2014.0,Council Ward 1
1175,Brianne Nadeau ,Brianne for DC,Individual,7/18/2013,2,2014.0,Council Ward 1
1176,Brianne Nadeau ,Brianne for DC,Individual,1/20/2013,1,2014.0,Council Ward 1
1177,Brianne Nadeau ,Brianne for DC,Corporation,1/20/2013,49,2014.0,Council Ward 1
1178,Brianne Nadeau ,Brianne for DC,Individual,1/21/2013,15,2014.0,Council Ward 1
1179,Brianne Nadeau ,Brianne for DC,Individual,12/9/2013,5,2014.0,Council Ward 1
1180,Brianne Nadeau ,Brianne for DC,Individual,1/21/2013,2,2014.0,Council Ward 1
1181,Brianne Nadeau ,Brianne for DC,Individual,1/23/2013,26,2014.0,Council Ward 1
1182,Brianne Nadeau ,Brianne for DC,Individual,1/23/2013,26,2014.0,Council Ward 1
1183,Brianne Nadeau ,Brianne for DC,Individual,1/23/2013,26,2014.0,Council Ward 1
1184,Brianne Nadeau ,Brianne for DC,Individual,1/23/2013,26,2014.0,Council Ward 1
1185,Brianne Nadeau ,Brianne for DC,Individual,1/23/2013,5,2014.0,Council Ward 1
1186,Brianne Nadeau ,Brianne for DC,Individual,1/23/2013,2,2014.0,Council Ward 1
1187,Brianne Nadeau ,Brianne for DC,Individual,1/23/2013,26,2014.0,Council Ward 1
1188,Brianne Nadeau ,Brianne for DC,Individual,3/15/2014,5,2014.0,Council Ward 1
1189,Brianne Nadeau ,Brianne for DC,Individual,1/23/2013,1,2014.0,Council Ward 1
1190,Brianne Nadeau ,Brianne for DC,Individual,1/23/2013,26,2014.0,Council Ward 1
1191,Brianne Nadeau ,Brianne for DC,Individual,1/23/2013,26,2014.0,Council Ward 1
1192,Brianne Nadeau ,Brianne for DC,Individual,1/23/2013,26,2014.0,Council Ward 1
1193,Brianne Nadeau ,Brianne for DC,Individual,1/24/2013,26,2014.0,Council Ward 1
1194,Brianne Nadeau ,Brianne for DC,Individual,1/26/2013,5,2014.0,Council Ward 1
1195,Brianne Nadeau ,Brianne for DC,Individual,1/26/2013,5,2014.0,Council Ward 1
1196,Brianne Nadeau ,Brianne for DC,Individual,1/26/2013,5,2014.0,Council Ward 1
1197,Brianne Nadeau ,Brianne for DC,Individual,1/26/2013,35,2014.0,Council Ward 1
1198,Brianne Nadeau ,Brianne for DC,Individual,6/6/2013,5,2014.0,Council Ward 1
1199,Brianne Nadeau ,Brianne for DC,Individual,1/26/2013,5,2014.0,Council Ward 1
1200,Brianne Nadeau ,Brianne for DC,Individual,1/26/2013,5,2014.0,Council Ward 1
1201,Brianne Nadeau ,Brianne for DC,Individual,1/26/2013,25,2014.0,Council Ward 1
1202,Brianne Nadeau ,Brianne for DC,Individual,1/26/2013,5,2014.0,Council Ward 1
1203,Brianne Nadeau ,Brianne for DC,Individual,1/26/2013,5,2014.0,Council Ward 1
1204,Brianne Nadeau ,Brianne for DC,Individual,1/27/2013,2,2014.0,Council Ward 1
1205,Brianne Nadeau ,Brianne for DC,Individual,1/27/2013,25,2014.0,Council Ward 1
1206,Brianne Nadeau ,Brianne for DC,Individual,1/27/2013,1,2014.0,Council Ward 1
1207,Brianne Nadeau ,Brianne for DC,Individual,3/11/2014,5,2014.0,Council Ward 1
1208,Brianne Nadeau ,Brianne for DC,Individual,12/26/2013,2,2014.0,Council Ward 1
1209,Brianne Nadeau ,Brianne for DC,Individual,1/27/2013,1,2014.0,Council Ward 1
1210,Brianne Nadeau ,Brianne for DC,Individual,1/27/2013,2,2014.0,Council Ward 1
1211,Brianne Nadeau ,Brianne for DC,Individual,12/10/2013,1,2014.0,Council Ward 1
1212,Brianne Nadeau ,Brianne for DC,Individual,1/27/2013,25,2014.0,Council Ward 1
1213,Brianne Nadeau ,Brianne for DC,Individual,1/27/2013,35,2014.0,Council Ward 1
1214,Brianne Nadeau ,Brianne for DC,Individual,1/27/2013,2,2014.0,Council Ward 1
1215,Brianne Nadeau ,Brianne for DC,Individual,1/27/2013,35,2014.0,Council Ward 1
1216,Brianne Nadeau ,Brianne for DC,Individual,1/27/2013,5,2014.0,Council Ward 1
1217,Brianne Nadeau ,Brianne for DC,Individual,1/27/2013,26,2014.0,Council Ward 1
1218,Brianne Nadeau ,Brianne for DC,Individual,1/27/2013,35,2014.0,Council Ward 1
1219,Brianne Nadeau ,Brianne for DC,Individual,1/27/2013,9,2014.0,Council Ward 1
1220,Brianne Nadeau ,Brianne for DC,Individual,1/27/2013,35,2014.0,Council Ward 1
1221,Brianne Nadeau ,Brianne for DC,Individual,1/27/2013,5,2014.0,Council Ward 1
1222,Brianne Nadeau ,Brianne for DC,Individual,1/27/2013,2,2014.0,Council Ward 1
